,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,RestaurantsAttire,BusinessParking,Alcohol,WiFi,OutdoorSeating,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,NoiseLevel,RestaurantsTakeOut,RestaurantsReservations,Caters,BikeParking,RestaurantsGoodForGroups,HasTV,Ambience,RestaurantsDelivery,year,preparedText,review_id,user_id,business_id,date,address,attributes,hours,DriveThru,RestaurantsTableService,GoodForMeal,BYOBCorkage,Topic0,Topic1,Topic2,Topic3,Topic4
37,3,2,0,0,0,This was my first time at a White Castle my husband couldn't wait to introduce me to the famous sliders.  This was the first stop after we landed.  The service was very slow.  It took long time to get our order and double the time to receive it.  Although the delicious smell of the onions made me think I was in for a treat when we ate our meal I wasn't impressed.  The best part of this place was the waffle chicken sandwich and the very nice manager which you can tell tries to run a tight shift with the staff she has.  Not sure if they were all in training or not put she having to tell them exactly.  Tables were not very clean when we sat which is the first thing I notice in a restaurant.,White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2017.0,first time white castl husband could n't wait introduc famou slider . first stop land . servic slow . took long time get order doubl time receiv . although delici smell onion made think treat ate meal n't impress . best part place waffl chicken sandwich nice manag tell tri run tight shift staff . sure train put tell exactli . tabl clean sat first thing notic restaur .,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.47309321813371497,0.08967741649761182,0.0034222688281643045,0.4304044096124724,0.0034026869280365172
38,4,5,0,0,0,great service and great staff ... great burgers and fries ...hot and juicy and full of great flavor ...recd extra pickles as requested ... loved these sliders .....,White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2015.0,great servic great staff ... great burger fri ... hot juici full great flavor ... recd extra pickl request ... love slider .....,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.010767495313865018,0.20070375323304734,0.010831796374697831,0.767141301340791,0.010555653737598883
39,5,3,0,0,0,Terrible coffee this morning.  Unusual for a WC. Tasted like dirty water. Disappointed to say the least,White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2018.0,terribl coffe morn . unusu wc . tast like dirti water . disappoint say least,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.5210840277177264,0.20167780216744968,0.015732543119338856,0.24575653525694774,0.015749091738537196
40,6,4,0,0,0,"I regularly eat here. I like the food. I find that each time I go in, the staffing is different, so I have not had a chance to get to know any of them.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2013.0,"regularli eat . like food . find time go , staf differ , chanc get know .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.22639209239346103,0.01559461304034859,0.7266436794691056,0.01573966373933871,0.015629951357746214
41,7,5,0,0,0,"Not all White Castles are created equal.  Sincerely the best WC in the city.  Friendly staff, reliable taste, good service, and top notch atmosphere.  The WC corp should clone this resturant for the entire organization.  I am a very happy regular!",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2012.0,"white castl creat equal . sincer best wc citi . friendli staff , reliabl tast , good servic , top notch atmospher . wc corp clone restur entir organ . happi regular !",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.008172925366362854,0.6631563279140884,0.007978100397216066,0.25767905451073997,0.0630135918115927
42,0,4,1,0,1,"It's White Castle. Stopped in here late night. The service was friendly and prompt. My sliders were made to order and served hot and fresh. Delicious when you get ""The Crave,"" anytime of the day.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2016.0,"'s white castl . stop late night . servic friendli prompt . slider made order serv hot fresh . delici get `` crave , '' anytim day .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.010233627833616268,0.10032219837672572,0.19332962484821867,0.6859758837467262,0.010138665194713091
43,1,5,1,0,0,"I love the breakfast sandwiches when I'm on the go and need something quick to eat. 
This location has great customer service",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2019.0,love breakfast sandwich 'm go need someth quick eat . locat great custom servic,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.016105232175475288,0.015658335646083835,0.9369069423125906,0.015789665636587874,0.015539824229262344
44,2,4,2,5,2,"Ignore the haters! White Castle burgers rank as one of my favorite fast food burgers and I'm not afraid to say it!

Some Columbus Yelpers are saying that stores are unclean. Well look around the neighborhood where your White Castle is located and maybe you'll get an idea of what the inside is going to look like! This particular location is nestled safely away in the Suburbs, so it'll be cleaner and safer than others.

Here's another pointer that might make you skeptics give White Castle another chance. Don't buy anything other than the original Slyders. No Cheese, No Chicken, No Fish. Just the burger with the onions and the pickles. Yum! I'll be honest and say that the fries are nothing special, and neither are the onion petals. A little mayo and ketchup make them more palatable. Barq's Red Cream Soda helps wash everything down.

And let it be know, that I've never had digestion issues after eating White Castle!",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2008.0,"ignor hater ! white castl burger rank one favorit fast food burger 'm afraid say ! columbu yelper say store unclean . well look around neighborhood white castl locat mayb 'll get idea insid go look like ! particular locat nestl safe away suburb , 'll cleaner safer other . 's anoth pointer might make skeptic give white castl anoth chanc . n't buy anyth origin slyder . chees , chicken , fish . burger onion pickl . yum ! 'll honest say fri noth special , neither onion petal . littl mayo ketchup make palat . barq 's red cream soda help wash everyth . let know , 've never digest issu eat white castl !",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.21638864937008648,0.1194538320198864,0.046584138127002704,0.5117731396262066,0.10580024085681784
45,3,1,2,2,0,"Well what can I say and sum it up? I ordered 2 original sliders, 2 double cheeseburgers and a regular French fry. If you can believe it and it was around 4 pm when I went so traffic hadn't picked up just yet but it took approximately 15 minutes to receive my order. Yes 15 minutes. I almost drove off but because this order was for my niece and I knew she was hungry and requested that I got this was the only reason why I stayed. I actually turned my car off and waited. There was a car in front of me and their wait was pretty long but I just happen to time mine. I was in the drive thru area. I thought this was supposed to be a fast food restaurant. Now understanding that there are times when the lines are long inside or outside the restaurant or if they're short of staff but that was neither the case. There wasn't a crowd and from what I could see from my car, there were plenty of servers and cooks. I have no idea why it took so long but you know I'm gonna write about it. I hope they improve!",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2015.0,"well say sum ? order 2 origin slider , 2 doubl cheeseburg regular french fri . believ around 4 pm went traffic n't pick yet took approxim 15 minut receiv order . ye 15 minut . almost drove order niec knew hungri request got reason stay . actual turn car wait . car front wait pretti long happen time mine . drive thru area . thought suppos fast food restaur . understand time line long insid outsid restaur 're short staff neither case . n't crowd could see car , plenti server cook . idea took long know 'm gon na write . hope improv !",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.692605148177479,0.002347164154207194,0.11083892234587012,0.19181779759664822,0.0023909677257955143
46,4,2,0,0,0,"I normally have good service at White Castle, but this one was bad last night. The drive-thru took 23 minutes to get in and out with about 6 cars. The food was hardly warm. They were out of straws and didn't even bother providing napkins.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2020.0,"normal good servic white castl , one bad last night . drive-thru took 23 minut get 6 car . food hardli warm . straw n't even bother provid napkin .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.7483904866581592,0.05712930098608119,0.008235543378411675,0.17805683185302823,0.008187837124319673
47,5,4,1,0,0,"My dad worked for White Castle his whole adult life.. and these little sliders were my first hamburger as a baby, I have fond memories of my life with sliders weaved throughout .  I'm in from out of town celebrating my dads life, who has passed away, in honor of him we had to stop by.  As always, they were yummy but they also brought back so many memories.  I want to thank the staff, who were kind and friendly and let me enjoy my moment.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2019.0,"dad work white castl whole adult life .. littl slider first hamburg babi , fond memori life slider weav throughout . 'm town celebr dad life , pass away , honor stop . alway , yummi also brought back mani memori . want thank staff , kind friendli let enjoy moment .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.13538918950125733,0.34075153219600174,0.24423202163592186,0.2746753300992063,0.004951926567612813
48,6,2,0,0,0,"Fries were not fresh, burgers were mildly warm and also didn't seem incredibly fresh either. No napkins anywhere (this is not an exaggeration), drink machine had splashed/spilled soda pop all over the fountain area. Tables were wiped but had a film on them. Servers were all nice and prompt but in general the place was not clean or even comfortable. It just seemed like it's running about as marginal as you can get without getting popped for health code violations. Wish it were better as I was really looking forward to the positive experience I've had in other states.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2019.0,"fri fresh , burger mildli warm also n't seem incred fresh either . napkin anywher ( exagger ) , drink machin splashed/spil soda pop fountain area . tabl wipe film . server nice prompt gener place clean even comfort . seem like 's run margin get without get pop health code violat . wish better realli look forward posit experi 've state .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.24462509961420573,0.003961025988651539,0.44258473093128237,0.20131316259200585,0.10751598087385462
49,7,2,0,0,0,Don't bother ordering pick up online. They offer on the app to pick up in store or drive thru (which you would think is faster and avoid the long wait in line) but they lock their lobby so you end up having to wait the 20 min anyway in line. At that point you might as well order in line so your food is hot and not cold when you finally get it. Still gave 2 stars because their food is still delicious.,White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2020.0,n't bother order pick onlin . offer app pick store drive thru ( would think faster avoid long wait line ) lock lobbi end wait 20 min anyway line . point might well order line food hot cold final get . still gave 2 star food still delici .,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.8312136517696922,0.004787050603336296,0.004894880284485165,0.15416703273510204,0.004937384607384297
50,8,5,1,0,0,"Yes, this is a White Castle, and yes, I'm giving it 5 stars. The service here is great and both the food and service are consistent every time we're here. These days that's a rarity in fast food experiences.

When we're in the mood for tiny steamed sliders, we pull up to the drive through, order a random assortment from the menu, and trust that no matter how many things we order, they always seem to get it right.

It's easy to bash on National fast food chains because, let's be honest, most of the time they deserve it, but I also believe in giving praise where it's due. Great job, White Castle on E Broad St., you've earned it!",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2020.0,"ye , white castl , ye , 'm give 5 star . servic great food servic consist everi time 're . day 's rariti fast food experi . 're mood tini steam slider , pull drive , order random assort menu , trust matter mani thing order , alway seem get right . 's easi bash nation fast food chain , let 's honest , time deserv , also believ give prais 's due . great job , white castl e broad st. , 've earn !",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.0032833639948678986,0.3262908600736296,0.382174241628776,0.2849603584220841,0.0032911758806424963
51,9,4,0,0,1,This place is your typical White Castle.  Service can be hit or miss at times.  It all depends on when you show up and who's working. There have been times where I've been the only customer in line at the drive thru.  There have been times the drive thru line is almost wrapped around the building and the inside of the restaurant is crowded.  Kind of a crap shoot at times. At least the employees keep the lines moving for the most part.,White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2019.0,place typic white castl . servic hit miss time . depend show 's work . time 've custom line drive thru . time drive thru line almost wrap around build insid restaur crowd . kind crap shoot time . least employe keep line move part .,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.3519012288960234,0.07771522484229301,0.5597810432844809,0.005260759088471095,0.005341743888731727
52,10,1,0,0,0,I would rather die a slow painful death than deal with the sickness I am enduring after eating at this place.,White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2019.0,would rather die slow pain death deal sick endur eat place .,,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.5752854392688195,0.1433960692474086,0.017228989975748718,0.24699984948295975,0.017089652025063486
53,11,4,0,0,0,"Went to white castle for breakfast and was plesantly surprised. They serve the burger sliders all day long. I got a few of the originals which were great. Also I got a meal of the sausage, egg and cheese sliders with hash-browns. 

Everything was pretty good. 

The person working the window was also very efficient, and friendly. 

It was an overall good experience and I would return to this location again.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2020.0,"went white castl breakfast plesantli surpris . serv burger slider day long . got origin great . also got meal sausag , egg chees slider hash-brown . everyth pretti good . person work window also effici , friendli . overal good experi would return locat .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.00527151255362623,0.16328274082819633,0.1070125657824514,0.7192349050644772,0.005198275771248687
54,12,3,0,0,0,"Absolutely horrible wait time on Friday September 11 7:33-7:55. Typically the service is a bit slower compared to other fast food places but this appears to be common for all white castles. However, on this particular occasion I waited over 20 minutes for my food. I even shut my truck off because I sat so long and was wasting fuel. 

Normally I give places the benefit of doubt that maybe they had a huge order or a picky customer but upon finally receiving my food I saw two employees working hard (young girl at window and some older dude) but 3 other employees were literally dancing around and shooting trash like basketballs. 

A bit disappointed and originally left a one star review but will probably go back because my service is typically not bad.",White Castle,Columbus,OH,43213,39.981211,-82.8229444,21,1,"Fast Food, Burgers, Restaurants",u'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'none','free',False,1.0,True,True,u'average',True,False,,True,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2020.0,"absolut horribl wait time friday septemb 11 7:33-7:55. typic servic bit slower compar fast food place appear common white castl . howev , particular occas wait 20 minut food . even shut truck sat long wast fuel . normal give place benefit doubt mayb huge order picki custom upon final receiv food saw two employe work hard ( young girl window older dude ) 3 employe liter danc around shoot trash like basketbal . bit disappoint origin left one star review probabl go back servic typic bad .",,,,,,,,,,"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",,0.6780648171896224,0.02417806185552563,0.29267970602165005,0.0025302835935150855,0.00254713133968665
55,0,4,0,0,0,"Stopped here on the way to Nashville. Nice enough staff, good food. Pretty much your everyday, run of the mill White Castle, which for all intents and purposes was good for me, as I usually only get White Castle when in New York City or Jersey. Was in and out and back on the road in like 15 minutes, so I was happy, and you know White Castle is really cheap and has good hours so that's amazing too.",White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2017.0,"stop way nashvil . nice enough staff , good food . pretti much everyday , run mill white castl , intent purpos good , usual get white castl new york citi jersey . back road like 15 minut , happi , know white castl realli cheap good hour 's amaz .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.10708046325788739,0.3123833338896954,0.5704719620389508,0.005048411230716449,0.00501582958274989
56,1,3,0,0,0,"Very friendly staff, but takes a while to get served. Go through the drive thru if you can. It's a White Castle, if you're craving it then absolutely go...and order any side except the fries. It seems like no one was ordering them that day, and ours were supremely yucky.",White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2016.0,"friendli staff , take get serv . go drive thru . 's white castl , 're crave absolut go ... order side except fri . seem like one order day , suprem yucki .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.007989004565419563,0.007999345089103741,0.31900818725548147,0.46875114325251993,0.19625231983747532
57,2,5,0,0,0,"Ummm....Its White Castle!! Its automatically GREAT!

Really though when ever Im in Delaware for work, I will usually stop here to grab 4 castles and a drink for the drive back to Columbus on 71. 

Staff is always nice and the order doesnt take forever. And they are always steaming hot.

""They are like little flavor crystals that explode in your mouth......COME ON POOKY!!!""",White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2016.0,"ummm .... white castl ! ! automat great ! realli though ever im delawar work , usual stop grab 4 castl drink drive back columbu 71. staff alway nice order doesnt take forev . alway steam hot . `` like littl flavor crystal explod mouth ...... come pooki ! ! ! ''",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.005425550552606827,0.15228503501943355,0.4345477395827081,0.23857974916873476,0.16916192567651675
58,3,1,0,0,0,This could be the very worst fast food I've ever had. I'm all for cheap and greasy burgers but White Castle is not worth it. The burgers looked like death and smelt even worse. It's possible I hyped this place up in my head or that I was expecting too much from a fast food chain but everything was disappointing. I have no need or desire to return.,White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2014.0,could worst fast food 've ever . 'm cheap greasi burger white castl worth . burger look like death smelt even wors . 's possibl hype place head expect much fast food chain everyth disappoint . need desir return .,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.16214927177873525,0.006108780886085527,0.006060282014692688,0.693367010859864,0.13231465446062274
59,4,4,0,0,0,"As a girl who misses having White Castles in Northeast Ohio - stopping here on our last Columbus visit was a must. And it was great. White Castles have to really be bad to screw up these iconic little squares. We had several and some fries and it was a great meal. 
If you have never had a White Castle they are not like all he other burgers. They are thin squares like 2x2 of meat and they serve them with or without cheese and with tons of griddeled onions, a few pickles and are served on small square buns.  I myself order mine plain just meat and cheese because I can't have the onions. I just love them. My whole family loves White Castle so we often try to remember to grab a case when we head home. They heat up nicely and are a great treat.",White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2018.0,"girl miss white castl northeast ohio - stop last columbu visit must . great . white castl realli bad screw icon littl squar . sever fri great meal . never white castl like burger . thin squar like 2x2 meat serv without chees ton griddel onion , pickl serv small squar bun . order mine plain meat chees ca n't onion . love . whole famili love white castl often tri rememb grab case head home . heat nice great treat .",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.0030877617534338384,0.1774151740682781,0.28411453631335604,0.5323927913357134,0.0029897365292186682
60,5,1,0,0,0,Horribly slow....tried twice now and will never come back again...folks in line are leaving....just wish I did not give them my money...been 15 minutes and still waiting,White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2016.0,horribl slow .... tri twice never come back ... folk line leav .... wish give money ... 15 minut still wait,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.9549595404597117,0.01117872945050818,0.011362767362171323,0.011284552303992503,0.01121441042361625
61,6,2,0,0,0,"I love these little burgers and they seem to be the same no matter which location you visit. 

My issue with this location is dining room cleanliness. I arrived before the dinner rush when it should have been spotless. With plenty of staff on hand, I found sticky floors, trash around the drink station, and dirty tables. My suggestion: use the drive-through so you don't have to see the mess inside... Then enjoy a big sack full of these addictive burgers!",White Castle,Sunbury,OH,43074,40.2658409407,-82.9326310993,16,1,"Restaurants, Burgers, Fast Food",'casual',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'none','free',False,1.0,True,True,u'average',True,False,,False,True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,2014.0,"love littl burger seem matter locat visit . issu locat dine room cleanli . arriv dinner rush spotless . plenti staff hand , found sticki floor , trash around drink station , dirti tabl . suggest : use drive-through n't see mess insid ... enjoy big sack full addict burger !",,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,0.29902995717988384,0.04240866519548398,0.6331846176390576,0.02048047634035943,0.004896283645215075
