,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,BikeParking,BusinessParking,NoiseLevel,RestaurantsGoodForGroups,RestaurantsTakeOut,Alcohol,HasTV,WiFi,GoodForKids,RestaurantsReservations,Caters,RestaurantsAttire,year,preparedText,BusinessAcceptsCreditCards,Ambience,DriveThru,GoodForMeal,RestaurantsTableService,Topic0,Topic1,Topic2,Topic3,Topic4
62,4,1,0,0,0,"I hate this subway. So stingy. When I get a salad they place 2-3 tomatoes, then I politely ask for extra and they place one or two more tomatoes. Other subways I have been to have started with six tomatoes , I thought this was sort of regulated. Sounds silly but I noticed. They jip you on all of the other veggies as well and it's clear. Your salad comes out significantly smaller than at other subways. I thought this was just a fluke so I've tried to come back a few more times and it's always disappointing. I get so frustrated each time!!!

Poor customer service.
Nobody likes to get ripped off.
Even if this subway is convenient for you to go to take the time to find a different one!!",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2016,"hate subway . stingi . get salad place 2-3 tomato , polit ask extra place one two tomato . subway start six tomato , thought sort regul . sound silli notic . jip veggi well 's clear . salad come significantli smaller subway . thought fluke 've tri come back time 's alway disappoint . get frustrat time ! ! ! poor custom servic . nobodi like get rip . even subway conveni go take time find differ one ! !",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.17009828451966028,0.003331579753150874,0.07829850995184169,0.7449879548975334,0.0032836708778138496
63,5,1,1,0,0,"great interior design but poor sloppy service i went to subway 2 weeks ago and they had a full staff of trainees unaware what to do. i specificly orderd ham and they gave me a 3 inch veggie wrap instead of a 12 inch ham. plus they charged me double the price. so when i asked to speak to the manager they said he was "" unavailable"" and to come back later. resturant impossible needs to come here to shape up the staff cause i'm never coming back so if you like awful staff bad unorganized service but a nice interior come on down to subway burlington it is a rip off.",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2013,great interior design poor sloppi servic went subway 2 week ago full staff traine unawar . specificli orderd ham gave 3 inch veggi wrap instead 12 inch ham . plu charg doubl price . ask speak manag said `` unavail '' come back later . restur imposs need come shape staff caus 'm never come back like aw staff bad unorgan servic nice interior come subway burlington rip .,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.4026137950187298,0.003481973444672586,0.19515316966295798,0.3953004682595768,0.003450593614062785
64,6,2,1,0,0,"This Subway is not great, except for the fact that it's near by my work place and it's right next to a DD so you can get an iced coffee on your way back to the office.

My most memorable experience at this Subway is when I I asked for sweet onion sauce, and the little disgruntled Indian lady behind the counter slathered on honey mustard on my sandwich instead. 

When I corrected her and said ""No, I said sweet onion sauce, not honey mustard,"" she looked at my sandwich a moment, and then proceeded to wipe the honey mustard sauce off with her hand. When she was done, she proceeded with my order like it ain't no thang.

Classy.

Also, if you go around and time between 11:45 and 12:30, the place is absolutely mobbed with a line piled to the door. Understaffed.",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2011,"subway great , except fact 's near work place 's right next dd get ice coffe way back offic . memor experi subway ask sweet onion sauc , littl disgruntl indian ladi behind counter slather honey mustard sandwich instead . correct said `` , said sweet onion sauc , honey mustard , '' look sandwich moment , proceed wipe honey mustard sauc hand . done , proceed order like ai n't thang . classi . also , go around time 11:45 12:30 , place absolut mob line pile door . understaf .",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.20587404196146544,0.002723147266584764,0.06612929199954945,0.7225673255375238,0.0027061932348767244
65,7,4,0,0,1,"Went here on my way to the bank on Sunday afternoon. I was starving and being vegan my choices when out are limited. Subway I can make an all veggie sandwich so when I saw it I decided to stop in. The guy at teh counter was super nice and helpful. He made sure not to give me the veggie patty because it had either eggs or dairy or both in it. He even changed his gloves just in case there was anything on them. Now, Im not that kinda vegan where I get all nuts about meat residue but ti was a really cool thing to see that he thought about my wellfare. Most think its annoying that Im vegan, heck I think it is annoying because its a health thing not a compassion thing for me unfrotunately. That aside the sandwich was good and filled me up. The woman who rang me up was sweet and all smiles. I'm a fan :)",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2011,"went way bank sunday afternoon . starv vegan choic limit . subway make veggi sandwich saw decid stop . guy teh counter super nice help . made sure give veggi patti either egg dairi . even chang glove case anyth . , im kinda vegan get nut meat residu ti realli cool thing see thought wellfar . think annoy im vegan , heck think annoy health thing compass thing unfrotun . asid sandwich good fill . woman rang sweet smile . 'm fan : )",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.09764587322258507,0.002910551158132061,0.22841784849567223,0.668122412802278,0.002903314321332633
66,8,1,1,0,0,"Avoid this place...what a ripoff. Subway shop franchises are all supposed to adhere to a standard code of operation and food service - not this one! We went in and ordered two salads. Each of us got a total of ten small leaves in our salads with a very sparse amount of vegetables. Total ripoff. I'm still mad that we didn't hand them back and demand our $12 back. I even wrote to the headquarters about this place and our experience, and never heard a word. We will never patronize this location again, and I advise Yelpers to steer clear.",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2013,"avoid place ... ripoff . subway shop franchis suppos adher standard code oper food servic - one ! went order two salad . us got total ten small leav salad spars amount veget . total ripoff . 'm still mad n't hand back demand $ 12 back . even wrote headquart place experi , never heard word . never patron locat , advis yelper steer clear .",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.42247696177358623,0.08220852415027238,0.003894045630965316,0.48764334688417954,0.003777121560996541
67,9,1,0,0,0,"How do you charge extra for cucumbers? Every other subways doesn't charge extra. This location only gives you lettuce, tomato, and onions free. I just paid more then $10 for a sub . Next time I'll order from a sub shop.",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2018,"charg extra cucumb ? everi subway n't charg extra . locat give lettuc , tomato , onion free . paid $ 10 sub . next time 'll order sub shop .",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.008932835688376968,0.008849386313968461,0.13149075477856198,0.8420224416510872,0.008704581568005385
68,10,1,0,0,0,Literally the worst Subway out there! They try to charge for you for more sandwiches then you ordered and will treat you different if you're going to use a coupon.,Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2018,liter worst subway ! tri charg sandwich order treat differ 're go use coupon .,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.014856780885853809,0.014427071426407855,0.3266768641744711,0.6297489191525619,0.014290364360705235
69,11,1,0,0,0,The new guy is so bad. I walked in and he was on his phone for a good 5 min. And he wasn't taking his customers. He doesn't put anything on ur sub. And uses his his hand to do everything. Doesn't put enough of everything and then charges so much extra. He is terrible. Do to ever go to the Burlington subway,Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2018,new guy bad . walk phone good 5 min . n't take custom . n't put anyth ur sub . use hand everyth . n't put enough everyth charg much extra . terribl . ever go burlington subway,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.5951901110192844,0.007241837962089409,0.12833501203584344,0.26208518861417085,0.007147850368611899
70,12,1,0,0,0,"""Price is still the same"" followed by an unfriendly bordering on hostile look.

This was the dude's first statement to NOTHING I asked when I placed an order for a very ordinary: Footlong sub with 5 slices of ham (they normally put in 6 or 8 slices) since I wanted to cut down on my meat intake.

Wtf, dude. I am not going to beg you to puhleeeze, puhleeze, PUHLEEZE charge me a nickel less. Do you expect McDonald's to tell you ""Price is still the same"" when you order coffee with only 1 creamer ?

Oh yeah, it wasn't like I could be mistaken for a beggar either. Business casual attire with a light wind breaker jacket. Dunno what and I don't care but it left a bad taste.

Plus they almost never have spinach.",Subway,Burlington,MA,01803,42.4850423138,-71.1882406003,20,1,"American (New), Restaurants, Sandwiches, Fast Food, Burgers",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'quiet',True,True,u'none',True,u'free',True,False,True,u'casual',2019,"`` price still '' follow unfriendli border hostil look . dude 's first statement noth ask place order ordinari : footlong sub 5 slice ham ( normal put 6 8 slice ) sinc want cut meat intak . wtf , dude . go beg puhleeez , puhleez , puhleez charg nickel less . expect mcdonald 's tell `` price still '' order coffe 1 creamer ? oh yeah , n't like could mistaken beggar either . busi casual attir light wind breaker jacket . dunno n't care left bad tast . plu almost never spinach .",True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,0.003119110840730064,0.026043559864380474,0.43831422060770453,0.5294740814420655,0.003049027245119564
71,0,5,1,0,0,I think this a good place to come and eat. Veggies looked fresh. Customer service was right on point in this visit. Restrooms are clean along with the restaurants.,Subway,Columbus,OH,43228,39.9518041,-83.1460913958,6,1,"Sandwiches, Restaurants, Fast Food",False,None,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'average',True,True,'none',True,,True,False,True,'casual',2014,think good place come eat . veggi look fresh . custom servic right point visit . restroom clean along restaur .,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.01156526913571948,0.011182273993301624,0.011446958397716766,0.9546879657351613,0.011117532738100844
72,1,4,1,0,0,"This is the best Subway in the area. The other reviews are a bit older, maybe they have a new owner. We come here at least once a week. I either get a Turkey and Ham or a BMT. Both, I get on flat bread. The sandwiches are stuffed. Some of the employees aren't the sharpest knives in the drawer but they are always friendly when we go in. It isn't the easiest to get in and out of since they put the new cement median up, but I would still rather come here than the one on Norton.",Subway,Columbus,OH,43228,39.9518041,-83.1460913958,6,1,"Sandwiches, Restaurants, Fast Food",False,None,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'average',True,True,'none',True,,True,False,True,'casual',2016,"best subway area . review bit older , mayb new owner . come least week . either get turkey ham bmt . , get flat bread . sandwich stuf . employe n't sharpest knive drawer alway friendli go . n't easiest get sinc put new cement median , would still rather come one norton .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.20735484390494732,0.0381126390496507,0.1842478840749301,0.5414839361730237,0.028800696797448046
73,2,3,1,0,1,"I went here yesterday, and this place is totally fine.  Staff was friendly, and the service was fast.  They serve breakfast all day, which means I can get a egg and cheese footlong for $5, a tasty veggie option.  Interior was clean, and the sandwich was typical Subway.  It tasted good, but not great.  It's just hard to argue with a vegetable filled, satisfying $5 sandwich.

Good value like Subway usually delivers.",Subway,Columbus,OH,43228,39.9518041,-83.1460913958,6,1,"Sandwiches, Restaurants, Fast Food",False,None,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",'average',True,True,'none',True,,True,False,True,'casual',2014,"went yesterday , place total fine . staff friendli , servic fast . serv breakfast day , mean get egg chees footlong $ 5 , tasti veggi option . interior clean , sandwich typic subway . tast good , great . 's hard argu veget fill , satisfi $ 5 sandwich . good valu like subway usual deliv .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,0.005007509950746061,0.004916777169483536,0.03470682224885811,0.9504818299722947,0.0048870606586175515
74,0,1,0,0,0,Worst subway! Do NOT go. STINGY & CHEAP. Nuff said. You'll walk out with bread NOT a sandwich.,Subway,Columbus,OH,43231,40.08647,-82.9514506903,8,1,"Restaurants, Sandwiches, Fast Food",True,True,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,'no',True,False,True,'casual',2018,worst subway ! go . stingi & cheap . nuff said . 'll walk bread sandwich .,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,0.017094343532417896,0.016864695435903992,0.017301661894661067,0.932060458501442,0.01667884063557506
75,1,3,0,0,0,"Been there several times, they are relatively friendly, but consistently inflexible and stingy. Just got a footlong sub and they only put four cucumber slices on. I asked for more was told it would be extra charge even though I didn't get any other veggies, never have full selection of breads, and what they do have is usually very dry.",Subway,Columbus,OH,43231,40.08647,-82.9514506903,8,1,"Restaurants, Sandwiches, Fast Food",True,True,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,'no',True,False,True,'casual',2012,"sever time , rel friendli , consist inflex stingi . got footlong sub put four cucumb slice . ask told would extra charg even though n't get veggi , never full select bread , usual dri .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,0.0070576682332057624,0.00692369443488522,0.22396018620242442,0.755155950116515,0.006902501012969561
76,2,1,0,1,0,"Worst subway ever.  I've unfortunately visited this location 20 or so times and always leave laughing at how unbelievably horrible it is.  They are often out of meats and breads, they won't give you water if you drive thru.  They are under staffed and won't serve the drive thru if they have customers inside.  Tuna or seafood subs have very little meat and you should ask for double meat if you don't want bite fulls of bread only.  Cheap, cheap, cheap.",Subway,Columbus,OH,43231,40.08647,-82.9514506903,8,1,"Restaurants, Sandwiches, Fast Food",True,True,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,'no',True,False,True,'casual',2012,"worst subway ever . 've unfortun visit locat 20 time alway leav laugh unbeliev horribl . often meat bread , wo n't give water drive thru . staf wo n't serv drive thru custom insid . tuna seafood sub littl meat ask doubl meat n't want bite full bread . cheap , cheap , cheap .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,0.0045612083128055035,0.004474539323902801,0.23286151253416237,0.7535578943665412,0.004544845462588066
77,3,4,0,0,0,Subway has a drive through window and friendly staff. I have been here a dozen or so times and have had no problems.,Subway,Columbus,OH,43231,40.08647,-82.9514506903,8,1,"Restaurants, Sandwiches, Fast Food",True,True,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,'no',True,False,True,'casual',2010,subway drive window friendli staff . dozen time problem .,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,0.5509510831581385,0.022888906550922752,0.022630697008006743,0.3811124762277405,0.02241683705519158
78,4,1,0,0,0,"I ordered 2 sandwiches and as I was checking out and paying I watched the man drop the meat bag on the floor, leave it there for 3/4 minutes and then picked it up and put it on the sandwich preparation counter.  I had literally no time to go anywhere else and had my child with me at 9 am and was desperate. Because of this I accepted 2 bread sandwiches that were shameful from 2 rude and surly individuals who had disgusting cleanliness habits. I will never return.",Subway,Columbus,OH,43231,40.08647,-82.9514506903,8,1,"Restaurants, Sandwiches, Fast Food",True,True,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,'no',True,False,True,'casual',2019,"order 2 sandwich check pay watch man drop meat bag floor , leav 3/4 minut pick put sandwich prepar counter . liter time go anywher els child 9 desper . accept 2 bread sandwich shame 2 rude surli individu disgust cleanli habit . never return .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,0.005604409504517901,0.005458296282015822,0.47107984195255814,0.5124482402124299,0.005409212048478367
79,5,1,0,0,0,"I ordered through the app and it charged my account. When I arrived to pick up my food I was told they didn't have the order. I tried to show him the receipt for payment and the order. He just kept repeating, it wasn't his problem. He wasn't interested in seeing my electronic receipt or trying to resolve the issue. He just kept saying it was my problem. Saddest part is, I believe he was the owner. I deleted the app and will never go back to this or any Subway. They are thieves.",Subway,Columbus,OH,43231,40.08647,-82.9514506903,8,1,"Restaurants, Sandwiches, Fast Food",True,True,1,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,'none',True,'no',True,False,True,'casual',2020,"order app charg account . arriv pick food told n't order . tri show receipt payment order . kept repeat , n't problem . n't interest see electron receipt tri resolv issu . kept say problem . saddest part , believ owner . delet app never go back subway . thiev .",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,0.5384906967231804,0.005313697297265911,0.2576876705365936,0.1932393193897743,0.005268616053185857
80,0,1,0,0,0,"DO NOT ORDER ROM HERE THROUGH THE MOBILE APP. They take this opportunity to make the smallest subway sandwiches I've ever seen. When I ordered on their app and went to go pick up, the subs felt small in the bag but I figured it was wrapped tightly. NOPE, they had no veggies in them. I ordered extra lettuce and it was normal serving, my friend ordered normal and got half of what normal usually is. 
I called and said that I just ordered and that I didn't get enough lettuce in either sub. They said ""it seemed good to me"" ....what? So I was like well this is not how much I usually get when I ask for extra, this is a lot less. And they still didn't say anything helpful so I said if I come back will you remake them? And they wouldn't respond until I said it like 3 times and they reluctantly said yes.
Why do I have to fight with you to remake a badly made sandwich.
So yeah don't come here they don't care to do things well.
Also I heard from a younger family member that some of the workers have been really creepy towards minors.
Disgusting",Subway,Watertown,MA,02472,42.366236,-71.181641,18,1,"Restaurants, Sandwiches, Fast Food",False,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,False,True,,True,,True,False,True,'casual',2020,"order rom mobil app . take opportun make smallest subway sandwich 've ever seen . order app went go pick , sub felt small bag figur wrap tightli . nope , veggi . order extra lettuc normal serv , friend order normal got half normal usual . call said order n't get enough lettuc either sub . said `` seem good '' .... ? like well much usual get ask extra , lot less . still n't say anyth help said come back remak ? would n't respond said like 3 time reluctantli said ye . fight remak badli made sandwich . yeah n't come n't care thing well . also heard younger famili member worker realli creepi toward minor . disgust",True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.2969350989463135,0.0020965940037584244,0.1645784782711939,0.5343049055031995,0.0020849232755345915
81,1,1,2,0,0,I ordered a foot long. got a 6 inch called to inform them and the guy got Disrespectful and treated me terribly. I am appalled that they are allowed to treat people like that. and I then read the Yelp Reviews they are terrible. the guy I spoke to had an accent and was just so disrespectful that restaurant needs to hire people who are normal and respectful.,Subway,Watertown,MA,02472,42.366236,-71.181641,18,1,"Restaurants, Sandwiches, Fast Food",False,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,False,True,,True,,True,False,True,'casual',2019,order foot long . got 6 inch call inform guy got disrespect treat terribl . appal allow treat peopl like . read yelp review terribl . guy spoke accent disrespect restaur need hire peopl normal respect .,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.6237316556582481,0.006275165116850684,0.31870630256898264,0.045035221294179806,0.0062516553617387996
82,2,2,1,0,0,"Most subways are the same.  Some immediately accost you with ""DOUBLE YOUR MEAT?""  ENOUGH!! 
I can barely see the tuna fish they put on the sub.
Cheapskates!",Subway,Watertown,MA,02472,42.366236,-71.181641,18,1,"Restaurants, Sandwiches, Fast Food",False,None,1,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,False,True,,True,,True,False,True,'casual',2020,subway . immedi accost `` doubl meat ? '' enough ! ! bare see tuna fish put sub . cheapskat !,True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.01569313447090032,0.015492619696120813,0.015633914916753294,0.9377372560497399,0.015443074866485697
83,0,5,1,1,0,"Perfect subway, right in with the gas station.  They get a lot of business even once when someone was ordering ten subs before me.  They let me skip in line (I would have left if they didn't).  They're open until 11PM and I like going there for dinner.  They workers know how to satisfy, and I would recommend them to fellow Yelpers.",Subway,Columbus,OH,43224,40.0314831,-82.9960582,5,1,"Restaurants, Sandwiches, Fast Food",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2012,"perfect subway , right ga station . get lot busi even someon order ten sub . let skip line ( would left n't ) . 're open 11pm like go dinner . worker know satisfi , would recommend fellow yelper .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.4486910822780521,0.006287943252317718,0.00643307836846334,0.53233205314626,0.006255842954906942
84,1,1,0,0,0,My experience at the restaurant was fine. That is not the reason for this review. I'm mad because I went to scan my subway card in the man at the Register told me that he had scanned when it didn't. What makes me mad is that he looked at my receipt before he gave it to me!,Subway,Columbus,OH,43224,40.0314831,-82.9960582,5,1,"Restaurants, Sandwiches, Fast Food",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2018,experi restaur fine . reason review . 'm mad went scan subway card man regist told scan n't . make mad look receipt gave !,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.577775262833453,0.010165325657417356,0.1663487156945587,0.23568808587539597,0.010022609939175059
85,2,5,0,0,0,I have to agree with the other post this is the best subway in the City!   very clean and everyone is always friendly and professional.  Never had a bad sandwich out of there keep up the good work,Subway,Columbus,OH,43224,40.0314831,-82.9960582,5,1,"Restaurants, Sandwiches, Fast Food",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2013,agre post best subway citi ! clean everyon alway friendli profession . never bad sandwich keep good work,True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.40664144481119835,0.011912263109605147,0.012086741638165052,0.5575838460042007,0.011775704436830833
86,3,5,1,0,0,"Always a top notch Subway,  clean fast and fun. We never go anywhere else. The staff is knowledgeable and courteous and no matter how many sandwiches we order we always are in and out fast.",Subway,Columbus,OH,43224,40.0314831,-82.9960582,5,1,"Restaurants, Sandwiches, Fast Food",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2014,"alway top notch subway , clean fast fun . never go anywher els . staff knowledg courteou matter mani sandwich order alway fast .",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.00982094277336823,0.009628061265815798,0.00987588183651867,0.9611438288327152,0.009531285291582021
87,4,5,0,0,0,"The best in the Midwest! This place is my favorite subway shop in the city! Nick, the owner, is professional and always striving for perfection! Keep up the good work!",Subway,Columbus,OH,43224,40.0314831,-82.9960582,5,1,"Restaurants, Sandwiches, Fast Food",False,True,1,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",u'average',True,True,u'none',True,,True,False,True,u'casual',2012,"best midwest ! place favorit subway shop citi ! nick , owner , profession alway strive perfect ! keep good work !",True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,0.16627700089514802,0.08149714316211176,0.28215872641408984,0.4582879687527603,0.011779160775890203
